Unnamed: 0,text_tweet,pisah_hashtag&kata,text_cleaning
212,IKN Nusantara 🇲🇨 Pemindahan ibu kota negara dapat memberikan dampak pengurangan emisi karbon di Kalimantan Timur sebanyak 18 persen yang secara tidak langsung dapat mengubah struktur ekonomi wilayah tersebut __ Towel Adu Pinalti WHAT A GAME Kelly #AFCU23 Arkhan Uzbek El Klemer https://t.co/aSTWeKvXlj,IKN Nusantara 🇲🇨 Pemindahan ibu kota negara dapat memberikan dampak pengurangan emisi karbon di Kalimantan Timur sebanyak 18 persen yang secara tidak langsung dapat mengubah struktur ekonomi wilayah tersebut __ Towel Adu Pinalti WHAT A GAME Kelly #AFCU23 Arkhan Uzbek El Klemer https://t.co/aSTWeKvXlj,ikn nusantara pemindahan ibu kota negara dapat memberikan dampak pengurangan emisi karbon di kalimantan timur sebanyak  persen yang secara tidak langsung dapat mengubah struktur ekonomi wilayah tersebut __ towel adu pinalti what  game kelly afcu arkhan uzbek el klemer
79,Inovasi Berkelanjutan: Sistem Transportasi Cerdas di IKN untuk Tantangan Masa Depan. #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/wGOyEdPZGB,Inovasi Berkelanjutan: Sistem Transportasi Cerdas di IKN untuk Tantangan Masa Depan. #Ibu Kota Negara #IKNNusantara #Pindah Ibu Kota https://t.co/wGOyEdPZGB,inovasi berkelanjutan sistem transportasi cerdas di ikn untuk tantangan masa depan ibu kota negara iknnusantara pindah ibu kota
148,@abangbelneg Pertumbuhan ekonomi daerah dorong peningkatan kesejahteraan masyarakat #IbuKotaNegara,@abangbelneg Pertumbuhan ekonomi daerah dorong peningkatan kesejahteraan masyarakat #Ibu Kota Negara,pertumbuhan ekonomi daerah dorong peningkatan kesejahteraan masyarakat ibu kota negara
302,Bandara VVIP IKN Fungsional Agustus 2024 Kementerian Pekerjaan Umum dan Peruahan Rakyat PUPR Memastikan Bandara VVIP di IKN akan mulai difungsional pada Agustus 2024. #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/bwj6V6eZVu,Bandara VVIP IKN Fungsional Agustus 2024 Kementerian Pekerjaan Umum dan Peruahan Rakyat PUPR Memastikan Bandara VVIP di IKN akan mulai difungsional pada Agustus 2024. #Ibu Kota Negara #IKNNusantara #Pindah Ibu Kota https://t.co/bwj6V6eZVu,bandara vvip ikn fungsional agustus  kementerian pekerjaan umum dan peruahan rakyat pupr memastikan bandara vvip di ikn akan mulai difungsional pada agustus  ibu kota negara iknnusantara pindah ibu kota
662,IKN semakin diminati #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/KrTDL0xwIb,IKN semakin diminati #Ibu Kota Negara #IKNNusantara #Pindah Ibu Kota https://t.co/KrTDL0xwIb,ikn semakin diminati ibu kota negara iknnusantara pindah ibu kota
328,Jalan Tol IKN Nusantara di Kaltim Seksi 6A-6B Terganjal Masalah Lahan Pemerintah Cari Solusi #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #jalantolIKN #TolIKN https://t.co/px605yy2g9 lewat @tribunkaltim,Jalan Tol IKN Nusantara di Kaltim Seksi 6A-6B Terganjal Masalah Lahan Pemerintah Cari Solusi #IKN #IKNNusantara #Ibu Kota Negara #Ibu Kota Nusantara #Kaltim #Kalimantan Timur #jalantol IKN #Tol IKN https://t.co/px605yy2g9 lewat @tribunkaltim,jalan tol ikn nusantara di kaltim seksi - terganjal masalah lahan pemerintah cari solusi ikn iknnusantara ibu kota negara ibu kota nusantara kaltim kalimantan timur jalantol ikn tol ikn lewat
926,Kedua Jakarta kehilangaan status Ibu Kota Negara dan menjadi kota Aglomerasi Jabodetabekjur️ https://t.co/mASu6UGX83,Kedua Jakarta kehilangaan status Ibu Kota Negara dan menjadi kota Aglomerasi Jabodetabekjur️ https://t.co/mASu6UGX83,kedua jakarta kehilangaan status ibu kota negara dan menjadi kota aglomerasi jabodetabekjur
344,Sebuah langkah besar menuju masa depan yang lebih berkesinambungan dan inklusif. Dukungan terhadap pembangunan Ibu Kota Negara (IKN) yang baru #IbuKotaNegaraBaru #TransformasiNegara https://t.co/ark2wLVD54,Sebuah langkah besar menuju masa depan yang lebih berkesinambungan dan inklusif. Dukungan terhadap pembangunan Ibu Kota Negara (IKN) yang baru #Ibu Kota Negara Baru #Transformasi Negara https://t.co/ark2wLVD54,sebuah langkah besar menuju masa depan yang lebih berkesinambungan dan inklusif dukungan terhadap pembangunan ibu kota negara ikn yang baru ibu kota negara baru transformasi negara
544,@NurRizally @alahmbogakro @el_avraham Tim-tim lepas juga karena campur tangan negara asing Australia dan juga militer asing. Masih banyak hal janggal di pembantaian Santa Cruz. Pembantaian bisa aja dilakukan di desa terpencil tapi ini di ibu kota provinsi. Beda zaman juga waktu itu jaman Suharto,@NurRizally @alahmbogakro @el_avraham Tim-tim lepas juga karena campur tangan negara asing Australia dan juga militer asing. Masih banyak hal janggal di pembantaian Santa Cruz. Pembantaian bisa aja dilakukan di desa terpencil tapi ini di ibu kota provinsi. Beda zaman juga waktu itu jaman Suharto,tim-tim lepas juga karena campur tangan negara asing australia dan juga militer asing masih banyak hal janggal di pembantaian santa cruz pembantaian bisa aja dilakukan di desa terpencil tapi ini di ibu kota provinsi beda zaman juga waktu itu jaman suharto
506,Dalam koleksi foto eksklusif berikut terlihat Presiden China Xi Jinping dan Kanselir Jerman Olaf Scholz berjalan-jalan dan berpose untuk difoto di Beijing ibu kota China pada 16 April 2024. Xi bertemu dengan Scholz di Wisma Tamu Negara Diaoyutai di Beijing pada Selasa (16/4) https://t.co/vnyBGZcf0F,Dalam koleksi foto eksklusif berikut terlihat Presiden China Xi Jinping dan Kanselir Jerman Olaf Scholz berjalan-jalan dan berpose untuk difoto di Beijing ibu kota China pada 16 April 2024. Xi bertemu dengan Scholz di Wisma Tamu Negara Diaoyutai di Beijing pada Selasa (16/4) https://t.co/vnyBGZcf0F,dalam koleksi foto eksklusif berikut terlihat presiden china xi jinping dan kanselir jerman olaf scholz berjalan-jalan dan berpose untuk difoto di beijing ibu kota china pada  april  xi bertemu dengan scholz di wisma tamu negara diaoyutai di beijing pada selasa
133,@abu_waras Ya murah lah. Malaysia kan ngga ada proyek mindahin ibu kota negara. Awokwowkwok,@abu_waras Ya murah lah. Malaysia kan ngga ada proyek mindahin ibu kota negara. Awokwowkwok,ya murah lah malaysia kan ngga ada proyek mindahin ibu kota negara awokwowkwok
551,Ajang Kompetisi Karya Jurnalis Ibu Kota Negara https://t.co/oLNa5fUher,Ajang Kompetisi Karya Jurnalis Ibu Kota Negara https://t.co/oLNa5fUher,ajang kompetisi karya jurnalis ibu kota negara
311,@IKNnusantaraID Kami warga Manado mendukung pemindahan Ibu Kota negara #IKNNusantara,@IKNnusantaraID Kami warga Manado mendukung pemindahan Ibu Kota negara #IKNNusantara,kami warga manado mendukung pemindahan ibu kota negara iknnusantara
844,Basuki Hadimuljono Menteri (PUPR) mengungkapkan rencananya presiden terpilih 2024-2029 akan dilantik di Ibu Kota Nusantara (IKN) Kalimantan Timur. Jawaban ini menyusul status DKI Jakarta yang sudah bukan lagi berstatus ibu kota negara.,Basuki Hadimuljono Menteri (PUPR) mengungkapkan rencananya presiden terpilih 2024-2029 akan dilantik di Ibu Kota Nusantara (IKN) Kalimantan Timur. Jawaban ini menyusul status DKI Jakarta yang sudah bukan lagi berstatus ibu kota negara.,basuki hadimuljono menteri pupr mengungkapkan rencananya presiden terpilih - akan dilantik di ibu kota nusantara ikn kalimantan timur jawaban ini menyusul status dki jakarta yang sudah bukan lagi berstatus ibu kota negara
952,Langkah Strategis Pertamina &amp; Bakrie Group di IKN Nusantara #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/bdHWplNlLa,Langkah Strategis Pertamina &amp; Bakrie Group di IKN Nusantara #Ibu Kota Negara #IKNNusantara #Pindah Ibu Kota https://t.co/bdHWplNlLa,langkah strategis pertamina amp bakrie group di ikn nusantara ibu kota negara iknnusantara pindah ibu kota
0,Pelaksana Tugas Wakil Perdana Menteri untuk Urusan Ekonomi pemerintah sementara Afghanistan Mullah Abdul Ghani Baradar meresmikan tiga proyek jalan utama di Kabul ibu kota Afghanistan menurut laporan kantor berita milik negara Bakhtar. Selengkapnya https://t.co/OfmVRk3tYn https://t.co/OpCNWqB0TS,Pelaksana Tugas Wakil Perdana Menteri untuk Urusan Ekonomi pemerintah sementara Afghanistan Mullah Abdul Ghani Baradar meresmikan tiga proyek jalan utama di Kabul ibu kota Afghanistan menurut laporan kantor berita milik negara Bakhtar. Selengkapnya https://t.co/OfmVRk3tYn https://t.co/OpCNWqB0TS,pelaksana tugas wakil perdana menteri untuk urusan ekonomi pemerintah sementara afghanistan mullah abdul ghani baradar meresmikan tiga proyek jalan utama di kabul ibu kota afghanistan menurut laporan kantor berita milik negara bakhtar selengkapnya
316,Bye..bye..bye DKI Jakarta. UU DKJ telah disetujui DPR RI pada 28 Maret 2024. Selangkah lagi Jakarta akan meninggalkan statusnya sebagai Ibu Kota Negara. Penerapan Undang-Undang Daerah Khusus Jakarta hanya tinggal menunggu peraturan presiden (Perpres). https://t.co/dkWvDGZejn,Bye..bye..bye DKI Jakarta. UU DKJ telah disetujui DPR RI pada 28 Maret 2024. Selangkah lagi Jakarta akan meninggalkan statusnya sebagai Ibu Kota Negara. Penerapan Undang-Undang Daerah Khusus Jakarta hanya tinggal menunggu peraturan presiden (Perpres). https://t.co/dkWvDGZejn,bye bye bye dki jakarta uu dkj telah disetujui dpr ri pada  maret  selangkah lagi jakarta akan meninggalkan statusnya sebagai ibu kota negara penerapan undang-undang daerah khusus jakarta hanya tinggal menunggu peraturan presiden perpres
745,@youthful_mediaa Peningkatan fasilitas kesehatan akan memberi dampak positif bagi masyarakat #IbuKotaNegara,@youthful_mediaa Peningkatan fasilitas kesehatan akan memberi dampak positif bagi masyarakat #Ibu Kota Negara,peningkatan fasilitas kesehatan akan memberi dampak positif bagi masyarakat ibu kota negara
548,Forum Investor IKN dibentuk untuk percepat investasi di Nusantara Beberapa investor dalam dan luar negeri sepakat membentuk Forum Investor IKN untuk mempercepat proses investasi di kawasan ibu kota negara baru. Yordania Arsenal Tiara Scudetto Perang Dunia III Rudal Tidur https://t.co/iC8XMH4fPs,Forum Investor IKN dibentuk untuk percepat investasi di Nusantara Beberapa investor dalam dan luar negeri sepakat membentuk Forum Investor IKN untuk mempercepat proses investasi di kawasan ibu kota negara baru. Yordania Arsenal Tiara Scudetto Perang Dunia III Rudal Tidur https://t.co/iC8XMH4fPs,forum investor ikn dibentuk untuk percepat investasi di nusantara beberapa investor dalam dan luar negeri sepakat membentuk forum investor ikn untuk mempercepat proses investasi di kawasan ibu kota negara baru yordania arsenal tiara scudetto perang dunia iii rudal tidur
616,Keamanan siber akan menjadi prioritas utama dalam pembangunan IKN Nusantara #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/YDC1Li3vKF,Keamanan siber akan menjadi prioritas utama dalam pembangunan IKN Nusantara #Ibu Kota Negara #IKNNusantara #Pindah Ibu Kota https://t.co/YDC1Li3vKF,keamanan siber akan menjadi prioritas utama dalam pembangunan ikn nusantara ibu kota negara iknnusantara pindah ibu kota
533,@KotaNusantara Kalimantan Timur akan menjadi contoh sukses dalam transformasi ekonomi #IbuKotaNegara,@KotaNusantara Kalimantan Timur akan menjadi contoh sukses dalam transformasi ekonomi #Ibu Kota Negara,kalimantan timur akan menjadi contoh sukses dalam transformasi ekonomi ibu kota negara
479,@ShaniaLorenzz Pemindahan ibu kota nusantara adalah peluang besar bagi warga negara untuk memperbaiki kehidupan mereka,@ShaniaLorenzz Pemindahan ibu kota nusantara adalah peluang besar bagi warga negara untuk memperbaiki kehidupan mereka,pemindahan ibu kota nusantara adalah peluang besar bagi warga negara untuk memperbaiki kehidupan mereka
873,@KoalisiNetizen Kalimantan Timur akan menjadi pusat seni dan budaya yang hidup #IbuKotaNegara,@KoalisiNetizen Kalimantan Timur akan menjadi pusat seni dan budaya yang hidup #Ibu Kota Negara,kalimantan timur akan menjadi pusat seni dan budaya yang hidup ibu kota negara
172,@convomf Overall jkt walaupun rame bgt tapi namanya jg ibu kota negara jd pasti lebih lengkap,@convomf Overall jkt walaupun rame bgt tapi namanya jg ibu kota negara jd pasti lebih lengkap,overall jkt walaupun rame bgt tapi namanya jg ibu kota negara jd pasti lebih lengkap
125,Korea Selatan (Korsel) akan menghibahkan satu unit instalasi pengolahan airnya (IPA) atau water treatment plant untuk Ibu Kota Negara (IKN) Nusantara. #iknnusantara #indonesiamaju https://t.co/UTAD83AKy2,Korea Selatan (Korsel) akan menghibahkan satu unit instalasi pengolahan airnya (IPA) atau water treatment plant untuk Ibu Kota Negara (IKN) Nusantara. #iknnusantara #indonesiamaju https://t.co/UTAD83AKy2,korea selatan korsel akan menghibahkan satu unit instalasi pengolahan airnya ipa atau water treatment plant untuk ibu kota negara ikn nusantara iknnusantara indonesiamaju
424,@abangbelneg Kami warga Palembang mendukung pemindahan Ibu Kota negara #IbuKotaNegara,@abangbelneg Kami warga Palembang mendukung pemindahan Ibu Kota negara #Ibu Kota Negara,kami warga palembang mendukung pemindahan ibu kota negara ibu kota negara
422,@abangbelneg Tentu saja proses pemindahan Ibu Kota Negara tidak mudah dan harus mendapat dukungan dari semua elemen masyarakat #IbuKotaNegara,@abangbelneg Tentu saja proses pemindahan Ibu Kota Negara tidak mudah dan harus mendapat dukungan dari semua elemen masyarakat #Ibu Kota Negara,tentu saja proses pemindahan ibu kota negara tidak mudah dan harus mendapat dukungan dari semua elemen masyarakat ibu kota negara
828,@adriansyahyasin @trotoarian @DKIJakarta Disaat negara maju berlomba-lomba menutup jalan jadi ruang terbuka hijau disisi lain ada ibu kota yang katanya infrastruktur lengkap malah fokus melebarkan jalan.,@adriansyahyasin @trotoarian @DKIJakarta Disaat negara maju berlomba-lomba menutup jalan jadi ruang terbuka hijau disisi lain ada ibu kota yang katanya infrastruktur lengkap malah fokus melebarkan jalan.,disaat negara maju berlomba-lomba menutup jalan jadi ruang terbuka hijau disisi lain ada ibu kota yang katanya infrastruktur lengkap malah fokus melebarkan jalan
906,Jakarta Masih Berstatus Ibu Kota Negara #dkijakarta #ibukota https://t.co/NGH9p9idOg,Jakarta Masih Berstatus Ibu Kota Negara #dkijakarta #ibukota https://t.co/NGH9p9idOg,jakarta masih berstatus ibu kota negara dkijakarta ibukota
90,Jokowi Teken Pengesahan UU DKJ Jakarta Tak Lagi Ibu Kota Negara? https://t.co/UMVm9EzxHr,Jokowi Teken Pengesahan UU DKJ Jakarta Tak Lagi Ibu Kota Negara? https://t.co/UMVm9EzxHr,jokowi teken pengesahan uu dkj jakarta tak lagi ibu kota negara
942,Otorita IKN menegaskan komitmennya untuk memfasilitasi warga Sepaku sejalan dengan pembangunan IKN Nusantara. #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/hyTWeX8CeK,Otorita IKN menegaskan komitmennya untuk memfasilitasi warga Sepaku sejalan dengan pembangunan IKN Nusantara. #Ibu Kota Negara #IKNNusantara #Pindah Ibu Kota https://t.co/hyTWeX8CeK,otorita ikn menegaskan komitmennya untuk memfasilitasi warga sepaku sejalan dengan pembangunan ikn nusantara ibu kota negara iknnusantara pindah ibu kota
181,@IKNnusantaraID Kami warga Samarinda mendukung pemindahan Ibu Kota negara,@IKNnusantaraID Kami warga Samarinda mendukung pemindahan Ibu Kota negara,kami warga samarinda mendukung pemindahan ibu kota negara
274,@DPecola Kami warga Kendari mendukung pemindahan Ibu Kota negara #IbuKotaNegara,@DPecola Kami warga Kendari mendukung pemindahan Ibu Kota negara #Ibu Kota Negara,kami warga kendari mendukung pemindahan ibu kota negara ibu kota negara
898,Buset ini ibu kota negara loe beneran diganti???,Buset ini ibu kota negara loe beneran diganti???,buset ini ibu kota negara loe beneran diganti
69,@meraaahputiiih Tentu saja proses pemindahan Ibu Kota Negara tidak mudah dan harus mendapat dukungan dari semua elemen masyarakat #IbuKotaNegara,@meraaahputiiih Tentu saja proses pemindahan Ibu Kota Negara tidak mudah dan harus mendapat dukungan dari semua elemen masyarakat #Ibu Kota Negara,tentu saja proses pemindahan ibu kota negara tidak mudah dan harus mendapat dukungan dari semua elemen masyarakat ibu kota negara
291,Ibu kota negara bangetttttttt,Ibu kota negara bangetttttttt,ibu kota negara bangetttttttt
131,@Bohoes Kami warga Jakarta mendukung pemindahan Ibu Kota negara,@Bohoes Kami warga Jakarta mendukung pemindahan Ibu Kota negara,kami warga jakarta mendukung pemindahan ibu kota negara
300,Sekitar 2 Ribu Hektar Lahan IKN Nusantara di Kaltim Masih Bermasalah Respons Menteri ATR/BPN AHY #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #lahanIKN https://t.co/DYPhdPK4nb lewat @tribunkaltim,Sekitar 2 Ribu Hektar Lahan IKN Nusantara di Kaltim Masih Bermasalah Respons Menteri ATR/BPN AHY #IKN #IKNNusantara #Ibu Kota Negara #Ibu Kota Nusantara #Kaltim #Kalimantan Timur #lahan IKN https://t.co/DYPhdPK4nb lewat @tribunkaltim,sekitar  ribu hektar lahan ikn nusantara di kaltim masih bermasalah respons menteri atrbpn ahy ikn iknnusantara ibu kota negara ibu kota nusantara kaltim kalimantan timur lahan ikn lewat
582,Otorita IKN Nusantara (OIKN) menyebut bahwa desa di wilayah Kecamatan Sepaku Kabupaten Penajam Paser Utara Provinsi Kalimantan Timur yang masuk kawasan ibu kota negara baru Indonesia yakni Kota Nusantara akan berubah status menjadi kota. https://t.co/aDSzBb1NnF,Otorita IKN Nusantara (OIKN) menyebut bahwa desa di wilayah Kecamatan Sepaku Kabupaten Penajam Paser Utara Provinsi Kalimantan Timur yang masuk kawasan ibu kota negara baru Indonesia yakni Kota Nusantara akan berubah status menjadi kota. https://t.co/aDSzBb1NnF,otorita ikn nusantara oikn menyebut bahwa desa di wilayah kecamatan sepaku kabupaten penajam paser utara provinsi kalimantan timur yang masuk kawasan ibu kota negara baru indonesia yakni kota nusantara akan berubah status menjadi kota
326,@unorthodoxnun Trus main game inii jadi hapal nama2 negara ibu kota provinsi dll wkwkw https://t.co/oHoSxKz8aq,@unorthodoxnun Trus main game inii jadi hapal nama2 negara ibu kota provinsi dll wkwkw https://t.co/oHoSxKz8aq,trus main game inii jadi hapal nama negara ibu kota provinsi dll wkwkw
